ENFP	NOUN VERB DET NOUN ADP NOUN ADP NOUN . ADP PRON VERB ADV VERB . PRON VERB ADV VERB .
ESTJ	NOUN PRON NOUN VERB VERB ADJ . ADP ADP NOUN CONJ NOUN . NOUN PRON VERB VERB NOUN ADJ . DET ADJ NOUN ADP NOUN VERB PRT VERB PRON NOUN NOUN .
ENFP	NOUN VERB ADV VERB ADV NOUN VERB VERB .
ENFP	ADJ NOUN VERB PRT VERB PRT NUM NOUN CONJ NOUN ADP PRON ADJ NOUN NOUN VERB VERB DET NOUN .
ESFJ	ADP PRON VERB ADJ . PRON VERB ADJ NOUN PRT PRON NOUN VERB . PRON ADV VERB PRON PRON VERB .
INFJ	DET NOUN VERB DET ADJ NOUN DET NOUN VERB VERB . DET NOUN PRON VERB DET ADV ADJ PRON VERB ADP PRON .
ENTJ	NOUN VERB DET NOUN PRT NOUN . CONJ DET NOUN PRT ADJ NOUN .
INFP	NOUN . ADP DET ADJ NOUN DET NOUN VERB ADJ ADP PRON NOUN .
ESTP	NOUN NOUN VERB ADP NOUN ADV . PRT VERB DET NOUN ADP PRON . PRON VERB VERB PRT VERB ADJ .
ENTP	PRON ADV NOUN VERB ADV ADJ . ADP DET NOUN ADP NUM VERB ADV DET NOUN ADP NOUN .
INTJ	NOUN NOUN VERB ADP ADJ NOUN PRON VERB VERB PRON ADP PRON VERB PRT VERB PRON ADP VERB NOUN .
ISTP	PRON VERB PRON VERB VERB ADJ ADV DET DET NOUN ADP PRON NOUN NOUN VERB NOUN NOUN ADP PRON .
ESTP	ADP PRON VERB ADV VERB NOUN ADP NOUN PRON VERB VERB DET NOUN ADP PRON VERB ADV VERB NOUN ADP NOUN PRON VERB VERB DET NOUN .
INTP	ADJ NOUN VERB DET NOUN ADP NOUN VERB ADP NOUN ADP .
INTP	VERB . ADP DET ADJ NOUN . NOUN DET NOUN ADV ADV ADP PRON ADJ NOUN . DET NOUN PRON NOUN ADV ADV CONJ NOUN PRON ADJ NOUN ADV ADJ NOUN ADP ADJ NOUN ADP VERB .
INTP	NOUN ADP NOUN CONJ NOUN ADP NOUN VERB . ADP PRON NOUN . PRT VERB PRON NOUN .
INTP	NOUN ADP NOUN CONJ NOUN ADP NOUN VERB PRT VERB PRON NOUN .
ENFP	NOUN VERB VERB ADV ADJ ADP PRON VERB ADV VERB VERB ADP DET NOUN ADP NOUN CONJ ADV DET NOUN .
INTJ	ADV VERB . NOUN PRON DET NOUN . NOUN PRON VERB ADP PRON VERB VERB ADJ PRT VERB ADV ADP DET NOUN ADP PRON ADJ NOUN . NOUN ADV ADP NOUN VERB NOUN .
INFJ	ADP ADJ NOUN . PRON NOUN NOUN ADV ADV ADV ADP VERB ADJ PRT VERB DET NOUN . ADP VERB DET NOUN ADP DET ADJ NOUN . ADP ADP VERB ADJ PRT VERB NOUN .
INFP	DET NOUN VERB DET NOUN ADP PRON NOUN ADP PRON VERB ADV VERB ADP PRON NOUN .
INFJ	ADP DET NOUN CONJ DET NOUN . DET ADJ VERB VERB ADJ PRT NOUN .
INFP	DET VERB NOUN VERB ADP PRON . ADV ADP PRON .
INFJ	DET NOUN ADP DET NOUN VERB ADP DET NOUN ADP NOUN . PRT VERB PRT DET NOUN NOUN ADP NOUN CONJ NOUN NOUN .
ESFP	NOUN NOUN ADV VERB . NOUN VERB ADV VERB DET NOUN ADP PRON NOUN . ADV ADP PRON NOUN . NOUN CONJ ADV ADP PRON VERB PRON ADP . PRON VERB VERB .
ENFP	DET NOUN VERB ADV VERB ADV ADJ ADP PRON NOUN . PRON VERB ADV VERB .
ENTP	ADP NOUN NOUN ADP NOUN DET VERB NOUN ADP NOUN . DET NOUN CONJ ADP NOUN . DET NOUN .
ENFP	NOUN VERB ADV VERB PRON ADP ADJ . CONJ VERB . PRT DET NOUN . NOUN PRON ADP NOUN .
